Order ID,Unit Price,Production Charges,Amount,Profit,Profit Percentage,Profit and Loss,Quantity,Product Standard,Category,Sub-Category,PaymentMode
B-26003,8.5,15,17,2,11.76%,Profit,2,Low Cost Product,Clothing,Skirt,UPI
B-26055,625,1262,1250,-12,-0.96%,Loss,2,Mid Cost Product,Electronics,Printers,EMI
B-25786,5.67,28,17,-11,-64.71%,Loss,3,Low Cost Product,Clothing,Skirt,UPI
B-25919,139.57,1221,977,-244,-24.97%,Loss,7,Low Cost Product,Electronics,Phones,COD
B-25894,415.33,1184,1246,62,4.98%,Profit,3,Mid Cost Product,Furniture,Bookcases,EMI
B-25979,6,11,12,1,8.33%,Profit,2,Low Cost Product,Clothing,Hankerchief,COD
B-25651,5.5,15,11,-4,-36.36%,Loss,2,Low Cost Product,Clothing,Skirt,COD
B-25653,165.88,1009,1327,318,23.96%,Profit,8,Low Cost Product,Furniture,Chairs,EMI
B-25855,263.8,752,1319,567,42.99%,Profit,5,Low Cost Product,Electronics,Printers,COD
B-25793,127.45,1293,1402,109,7.77%,Profit,11,Low Cost Product,Clothing,Saree,EMI
B-26073,378.5,772,1514,742,49.01%,Profit,4,Mid Cost Product,Electronics,Printers,EMI
B-25881,225.17,1240,1351,111,8.22%,Profit,6,Low Cost Product,Electronics,Electronic Games,COD
B-25603,271,1415,1355,-60,-4.43%,Loss,5,Low Cost Product,Clothing,Trousers,COD
B-25851,5,8,10,2,20.00%,Profit,2,Low Cost Product,Clothing,Hankerchief,COD
B-25883,5,12,10,-2,-20.00%,Loss,2,Low Cost Product,Clothing,Leggings,COD
B-25768,263.67,2025,1582,-443,-28.00%,Loss,6,Low Cost Product,Clothing,Trousers,EMI
B-25953,135.33,866,1218,352,28.90%,Profit,9,Low Cost Product,Furniture,Bookcases,EMI
B-25755,64.2,6,321,315,98.13%,Profit,5,Low Cost Product,Clothing,Saree,UPI
B-26057,147.2,390,736,346,47.01%,Profit,5,Low Cost Product,Electronics,Printers,COD
B-26055,152.25,1638,1218,-420,-34.48%,Loss,8,Low Cost Product,Furniture,Bookcases,COD
B-25855,128.38,586,1027,441,42.94%,Profit,8,Low Cost Product,Clothing,Saree,COD
B-25989,10,5,10,5,50.00%,Profit,1,Low Cost Product,Clothing,Stole,COD
B-26099,473.2,1814,2366,552,23.33%,Profit,5,Mid Cost Product,Clothing,Trousers,UPI
B-25652,4.5,15,9,-6,-66.67%,Loss,2,Low Cost Product,Clothing,Hankerchief,COD
B-25723,8,28,16,-12,-75.00%,Loss,2,Low Cost Product,Clothing,Stole,UPI
B-26099,9,6,9,3,33.33%,Profit,1,Low Cost Product,Clothing,Skirt,COD
B-25629,520,1139,1560,421,26.99%,Profit,3,Mid Cost Product,Clothing,Trousers,COD
B-25877,568.5,569,1137,568,49.96%,Profit,2,Mid Cost Product,Clothing,Trousers,EMI
B-25767,4.5,18,9,-9,-100.00%,Loss,2,Low Cost Product,Clothing,Kurti,COD
B-25735,15,22,15,-7,-46.67%,Loss,1,Low Cost Product,Clothing,Hankerchief,UPI
B-26097,14,9,14,5,35.71%,Profit,1,Low Cost Product,Clothing,Hankerchief,UPI
B-26070,7,7,14,7,50.00%,Profit,2,Low Cost Product,Clothing,Hankerchief,UPI
B-25752,4,10,8,-2,-25.00%,Loss,2,Low Cost Product,Clothing,Hankerchief,COD
B-25656,198.43,709,1389,680,48.96%,Profit,7,Low Cost Product,Clothing,Saree,COD
B-25748,4,9,8,-1,-12.50%,Loss,2,Low Cost Product,Clothing,Leggings,COD
B-25758,8,10,8,-2,-25.00%,Loss,1,Low Cost Product,Clothing,Stole,COD
B-25950,13,9,13,4,30.77%,Profit,1,Low Cost Product,Clothing,Leggings,UPI
B-25707,8,14,8,-6,-75.00%,Loss,1,Low Cost Product,Clothing,Stole,COD
B-25909,6,10,12,2,16.67%,Profit,2,Low Cost Product,Clothing,Skirt,Credit Card
B-25955,245.14,1407,1716,309,18.01%,Profit,7,Low Cost Product,Electronics,Accessories,COD
B-26023,111.7,670,1117,447,40.02%,Profit,10,Low Cost Product,Furniture,Bookcases,EMI
B-25655,4.5,15,9,-6,-66.67%,Loss,2,Low Cost Product,Clothing,Skirt,Credit Card
B-25686,110.67,-171,332,503,151.51%,Profit,3,Low Cost Product,Electronics,Printers,COD
B-25655,2.33,11,7,-4,-57.14%,Loss,3,Low Cost Product,Clothing,Hankerchief,COD
B-25601,2.67,10,8,-2,-25.00%,Loss,3,Low Cost Product,Clothing,Hankerchief,Credit Card
B-25862,412.2,1360,2061,701,34.01%,Profit,5,Mid Cost Product,Furniture,Bookcases,UPI
B-25626,367.67,827,1103,276,25.02%,Profit,3,Mid Cost Product,Furniture,Chairs,EMI
B-25823,262.88,1781,2103,322,15.31%,Profit,8,Low Cost Product,Electronics,Electronic Games,UPI
B-25881,423,2092,2115,23,1.09%,Profit,5,Mid Cost Product,Furniture,Chairs,COD
B-25910,170,1139,850,-289,-34.00%,Loss,5,Low Cost Product,Electronics,Electronic Games,COD
B-25830,151.86,999,1063,64,6.02%,Profit,7,Low Cost Product,Electronics,Phones,EMI
B-25978,265.75,1238,1063,-175,-16.46%,Loss,4,Low Cost Product,Electronics,Electronic Games,EMI
B-25997,327.43,2165,2292,127,5.54%,Profit,7,Low Cost Product,Furniture,Bookcases,COD
B-25661,3.5,8,7,-1,-14.29%,Loss,2,Low Cost Product,Clothing,Hankerchief,Credit Card
B-25969,350.29,2261,2452,191,7.79%,Profit,7,Mid Cost Product,Furniture,Bookcases,UPI
B-25858,223.36,1792,2457,665,27.07%,Profit,11,Low Cost Product,Electronics,Electronic Games,EMI
B-25697,4,7,4,-3,-75.00%,Loss,1,Low Cost Product,Clothing,Skirt,Credit Card
B-25798,217.69,4811,2830,-1981,-70.00%,Loss,13,Low Cost Product,Furniture,Bookcases,EMI
B-25873,7,6,7,1,14.29%,Profit,1,Low Cost Product,Clothing,Hankerchief,COD
B-25740,3.5,7,7,0,0.00%,Breakeven Point,2,Low Cost Product,Clothing,Skirt,COD
B-25700,3.5,10,7,-3,-42.86%,Loss,2,Low Cost Product,Clothing,Hankerchief,COD
B-25757,450.14,3186,3151,-35,-1.11%,Loss,7,Mid Cost Product,Clothing,Trousers,EMI
B-25973,318.54,2443,4141,1698,41.00%,Profit,13,Low Cost Product,Electronics,Printers,COD
B-25698,7,9,7,-2,-28.57%,Loss,1,Low Cost Product,Clothing,Hankerchief,COD
B-25993,872.6,4058,4363,305,6.99%,Profit,5,High Cost Product,Furniture,Tables,EMI
